sub	RT	correct	category	condition	conditionName	repeatDist	targetItem	categoryNum	phase
18	1034	1	Objects	2	mixed	0	Objects16.jpg	2	SixItems
18	2184	1	Food	2	mixed	0	Food1.jpg	1	SixItems
18	2609	1	Objects	2	mixed	0	Objects13.jpg	2	SixItems
18	2508	1	Food	2	mixed	0	Food18.jpg	1	SixItems
18	971	1	Food	1	uniform	0	Food18.jpg	1	SixItems
18	3682	1	Objects	1	uniform	0	Objects6.jpg	2	SixItems
18	2241	1	Food	2	mixed	0	Food3.jpg	1	SixItems
18	1921	1	Food	1	uniform	0	Food9.jpg	1	SixItems
18	2373	1	Objects	2	mixed	0	Objects12.jpg	2	SixItems
18	1588	1	Objects	1	uniform	0	Objects18.jpg	2	SixItems
18	2571	1	Food	2	mixed	0	Food12.jpg	1	SixItems
18	1790	1	Objects	2	mixed	0	Objects2.jpg	2	SixItems
18	4775	1	Objects	1	uniform	0	Objects10.jpg	2	SixItems
18	906	0	Food	1	uniform	1	Food19.jpg	1	SixItems
18	1114	1	Objects	2	mixed	0	Objects9.jpg	2	SixItems
18	1527	1	Food	1	uniform	0	Food20.jpg	1	SixItems
18	2599	1	Food	2	mixed	0	Food17.jpg	1	SixItems
18	1594	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
18	4621	0	Objects	1	uniform	1	Objects9.jpg	2	SixItems
18	819	1	Food	1	uniform	0	Food2.jpg	1	SixItems
18	2494	1	Food	2	mixed	0	Food11.jpg	1	SixItems
18	3413	1	Objects	2	mixed	0	Objects15.jpg	2	SixItems
18	3862	1	Food	2	mixed	0	Food10.jpg	1	SixItems
18	1399	1	Food	1	uniform	0	Food16.jpg	1	SixItems
18	2334	1	Objects	1	uniform	0	Objects2.jpg	2	SixItems
18	1785	1	Objects	2	mixed	0	Objects6.jpg	2	SixItems
18	1187	1	Food	2	mixed	0	Food16.jpg	1	SixItems
18	1071	1	Objects	1	uniform	0	Objects17.jpg	2	SixItems
18	1304	1	Objects	2	mixed	0	Objects5.jpg	2	SixItems
18	1356	1	Food	1	uniform	0	Food12.jpg	1	SixItems
18	3442	1	Food	1	uniform	0	Food8.jpg	1	SixItems
18	7555	0	Objects	2	mixed	0	Objects10.jpg	2	SixItems
18	1070	1	Objects	1	uniform	0	Objects1.jpg	2	SixItems
18	1932	1	Food	2	mixed	0	Food19.jpg	1	SixItems
18	2381	1	Objects	2	mixed	0	Objects14.jpg	2	SixItems
18	9600	0	Objects	1	uniform	0	Objects15.jpg	2	SixItems
18	1800	1	Food	2	mixed	0	Food6.jpg	1	SixItems
18	1950	1	Food	1	uniform	0	Food14.jpg	1	SixItems
18	1725	0	Food	1	uniform	0	Food5.jpg	1	SixItems
18	2593	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
18	1547	1	Objects	1	uniform	1	Objects13.jpg	2	SixItems
18	1761	1	Food	2	mixed	0	Food14.jpg	1	SixItems
18	2162	1	Objects	1	uniform	0	Objects11.jpg	2	SixItems
19	3611	1	Food	2	mixed	0	Food16.jpg	1	ThreeItems
19	2178	1	Food	1	uniform	0	Food20.jpg	1	ThreeItems
19	1348	1	Objects	2	mixed	0	Objects16.jpg	2	ThreeItems
19	9743	0	Objects	1	uniform	0	Objects3.jpg	2	ThreeItems
19	2048	1	Objects	2	mixed	0	Objects1.jpg	2	ThreeItems
19	1258	1	Food	1	uniform	0	Food2.jpg	1	ThreeItems
19	1586	1	Food	2	mixed	0	Food7.jpg	1	ThreeItems
19	1241	1	Objects	1	uniform	0	Objects15.jpg	2	ThreeItems
19	837	0	Food	1	uniform	0	Food15.jpg	1	ThreeItems
19	1809	1	Objects	2	mixed	0	Objects19.jpg	2	ThreeItems
19	1783	1	Food	2	mixed	0	Food10.jpg	1	ThreeItems
19	5783	0	Objects	1	uniform	0	Objects14.jpg	2	ThreeItems
19	1155	1	Food	1	uniform	0	Food14.jpg	1	ThreeItems
19	17241	1	Objects	2	mixed	0	Objects17.jpg	2	ThreeItems
19	3406	1	Food	2	mixed	0	Food6.jpg	1	SixItems
19	1181	0	Objects	1	uniform	0	Objects19.jpg	2	SixItems
19	2857	0	Food	2	mixed	0	Food1.jpg	1	SixItems
19	1099	0	Objects	1	uniform	0	Objects8.jpg	2	SixItems
19	1287	1	Food	1	uniform	0	Food13.jpg	1	SixItems
19	1471	0	Objects	2	mixed	0	Objects3.jpg	2	SixItems
19	1684	0	Food	2	mixed	0	Food12.jpg	1	SixItems
19	2013	1	Objects	1	uniform	0	Objects6.jpg	2	SixItems
19	3879	0	Objects	2	mixed	0	Objects4.jpg	2	SixItems
19	3389	0	Food	1	uniform	0	Food1.jpg	1	SixItems
19	2012	0	Objects	2	mixed	0	Objects6.jpg	2	SixItems
19	853	0	Objects	1	uniform	0	Objects5.jpg	2	SixItems
19	3417	1	Food	1	uniform	0	Food4.jpg	1	SixItems
19	4599	0	Food	2	mixed	0	Food13.jpg	1	SixItems
19	1990	1	Objects	1	uniform	0	Objects16.jpg	2	SixItems
19	1171	0	Food	2	mixed	0	Food8.jpg	1	SixItems
19	7428	0	Objects	2	mixed	0	Objects14.jpg	2	SixItems
19	1727	0	Food	1	uniform	1	Food17.jpg	1	SixItems
19	1499	1	Food	2	mixed	0	Food3.jpg	1	SixItems
20	2878	1	Objects	1	uniform	0	Objects20.jpg	2	ThreeItems
20	1803	1	Food	2	mixed	0	Food11.jpg	1	ThreeItems
20	1253	1	Food	1	uniform	0	Food17.jpg	1	ThreeItems
20	1718	1	Objects	2	mixed	0	Objects15.jpg	2	ThreeItems
20	1531	1	Objects	1	uniform	0	Objects14.jpg	2	ThreeItems
20	8984	0	Food	1	uniform	0	Food4.jpg	1	ThreeItems
20	2307	1	Objects	2	mixed	0	Objects11.jpg	2	ThreeItems
20	2251	1	Food	2	mixed	0	Food3.jpg	1	ThreeItems
20	1612	1	Food	1	uniform	0	Food8.jpg	1	ThreeItems
20	1400	1	Objects	2	mixed	0	Objects16.jpg	2	ThreeItems
20	1038	1	Food	2	mixed	0	Food10.jpg	1	ThreeItems
20	1286	1	Objects	1	uniform	0	Objects4.jpg	2	ThreeItems
20	2240	1	Food	2	mixed	0	Food15.jpg	1	SixItems
20	3477	1	Objects	1	uniform	0	Objects7.jpg	2	SixItems
20	2825	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
20	2280	1	Food	1	uniform	0	Food18.jpg	1	SixItems
20	1187	1	Food	2	mixed	0	Food20.jpg	1	SixItems
20	1137	1	Food	1	uniform	0	Food2.jpg	1	SixItems
20	2497	1	Objects	2	mixed	0	Objects13.jpg	2	SixItems
20	1956	1	Objects	1	uniform	0	Objects19.jpg	2	SixItems
20	1707	1	Food	2	mixed	0	Food9.jpg	1	SixItems
20	9569	0	Objects	2	mixed	0	Objects1.jpg	2	SixItems
20	7470	1	Objects	1	uniform	0	Objects12.jpg	2	SixItems
20	1534	1	Food	1	uniform	0	Food15.jpg	1	SixItems
20	2655	1	Objects	1	uniform	0	Objects2.jpg	2	SixItems
20	2438	1	Food	1	uniform	0	Food9.jpg	1	SixItems
20	2124	1	Food	2	mixed	0	Food2.jpg	1	SixItems
20	3581	1	Objects	2	mixed	0	Objects7.jpg	2	SixItems
20	1352	1	Objects	1	uniform	0	Objects5.jpg	2	SixItems
20	3268	0	Objects	2	mixed	0	Objects12.jpg	2	SixItems
20	983	1	Food	2	mixed	0	Food18.jpg	1	SixItems
20	2688	1	Food	1	uniform	0	Food11.jpg	1	SixItems
20	2268	1	Objects	1	uniform	0	Objects1.jpg	2	SixItems
20	2655	1	Food	2	mixed	0	Food14.jpg	1	SixItems
20	2493	0	Food	1	uniform	0	Food5.jpg	1	SixItems
20	2585	1	Objects	2	mixed	0	Objects14.jpg	2	SixItems
20	2361	1	Objects	2	mixed	0	Objects17.jpg	2	SixItems
20	1548	1	Objects	1	uniform	0	Objects6.jpg	2	SixItems
20	6978	1	Food	2	mixed	0	Food5.jpg	1	SixItems
20	1686	1	Food	1	uniform	0	Food1.jpg	1	SixItems
20	2184	1	Food	1	uniform	0	Food6.jpg	1	SixItems
20	2790	1	Food	2	mixed	0	Food4.jpg	1	SixItems
20	1225	1	Objects	2	mixed	0	Objects19.jpg	2	SixItems
20	1535	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
20	1069	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
20	1055	1	Food	1	uniform	0	Food12.jpg	1	SixItems
20	2184	1	Objects	2	mixed	0	Objects3.jpg	2	SixItems
20	1571	1	Food	2	mixed	0	Food16.jpg	1	SixItems
20	8285	1	Food	1	uniform	0	Food20.jpg	1	SixItems
20	2212	1	Food	2	mixed	0	Food19.jpg	1	SixItems
20	3873	0	Objects	2	mixed	0	Objects5.jpg	2	SixItems
20	11053	1	Objects	1	uniform	0	Objects10.jpg	2	SixItems
20	4891	0	Food	1	uniform	0	Food14.jpg	1	SixItems
20	3428	1	Food	2	mixed	0	Food8.jpg	1	SixItems
20	2480	0	Objects	1	uniform	0	Objects16.jpg	2	SixItems
20	2187	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
20	3125	1	Food	2	mixed	0	Food12.jpg	1	SixItems
20	2692	1	Objects	1	uniform	0	Objects13.jpg	2	SixItems
20	3545	1	Food	1	uniform	0	Food16.jpg	1	SixItems
20	4184	0	Objects	2	mixed	0	Objects9.jpg	2	SixItems
20	2198	1	Objects	2	mixed	0	Objects10.jpg	2	SixItems
20	1629	1	Food	2	mixed	0	Food6.jpg	1	SixItems
20	4187	0	Objects	1	uniform	0	Objects15.jpg	2	SixItems
20	1918	1	Food	1	uniform	0	Food3.jpg	1	SixItems
20	4350	0	Food	2	mixed	0	Food17.jpg	1	SixItems
20	1860	1	Objects	2	mixed	0	Objects20.jpg	2	SixItems
20	1408	1	Objects	1	uniform	0	Objects11.jpg	2	SixItems
20	1121	1	Food	1	uniform	0	Food10.jpg	1	SixItems
20	1241	1	Objects	1	uniform	0	Objects9.jpg	2	SixItems
20	2238	1	Objects	2	mixed	0	Objects6.jpg	2	SixItems
21	5880	1	Objects	2	mixed	0	Objects6.jpg	2	ThreeItems
21	2996	1	Food	1	uniform	0	Food5.jpg	1	ThreeItems
21	1946	1	Objects	1	uniform	0	Objects14.jpg	2	ThreeItems
21	1740	1	Food	2	mixed	0	Food10.jpg	1	ThreeItems
21	1997	1	Food	1	uniform	0	Food4.jpg	1	ThreeItems
21	1876	1	Objects	1	uniform	0	Objects12.jpg	2	ThreeItems
21	2388	1	Food	2	mixed	0	Food9.jpg	1	ThreeItems
21	2059	1	Objects	2	mixed	0	Objects13.jpg	2	ThreeItems
21	1222	1	Food	1	uniform	0	Food19.jpg	1	ThreeItems
21	1447	1	Objects	2	mixed	0	Objects1.jpg	2	ThreeItems
21	2021	1	Food	2	mixed	0	Food13.jpg	1	ThreeItems
21	3001	1	Objects	1	uniform	0	Objects2.jpg	2	SixItems
21	1923	1	Food	2	mixed	0	Food14.jpg	1	SixItems
21	2720	1	Objects	1	uniform	0	Objects18.jpg	2	SixItems
21	2081	1	Food	1	uniform	0	Food1.jpg	1	SixItems
21	1940	1	Objects	2	mixed	0	Objects19.jpg	2	SixItems
21	1779	1	Food	2	mixed	0	Food7.jpg	1	SixItems
21	3534	1	Food	1	uniform	0	Food14.jpg	1	SixItems
21	1298	1	Objects	1	uniform	0	Objects19.jpg	2	SixItems
21	1510	1	Objects	2	mixed	0	Objects15.jpg	2	SixItems
21	2334	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
21	1159	1	Food	2	mixed	0	Food15.jpg	1	SixItems
21	1858	1	Objects	2	mixed	0	Objects7.jpg	2	SixItems
21	1802	1	Food	1	uniform	0	Food12.jpg	1	SixItems
21	2211	1	Food	1	uniform	0	Food16.jpg	1	SixItems
21	1976	1	Objects	1	uniform	0	Objects7.jpg	2	SixItems
21	1965	1	Food	2	mixed	0	Food1.jpg	1	SixItems
21	1155	1	Objects	2	mixed	0	Objects16.jpg	2	SixItems
21	1784	1	Objects	1	uniform	0	Objects17.jpg	2	SixItems
21	4323	1	Objects	2	mixed	0	Objects18.jpg	2	SixItems
21	1454	1	Food	2	mixed	0	Food11.jpg	1	SixItems
21	4359	0	Food	1	uniform	0	Food8.jpg	1	SixItems
21	2400	1	Food	2	mixed	0	Food8.jpg	1	SixItems
21	4119	1	Food	1	uniform	0	Food6.jpg	1	SixItems
21	2946	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
21	1685	1	Objects	2	mixed	0	Objects5.jpg	2	SixItems
21	1544	1	Food	1	uniform	0	Food20.jpg	1	SixItems
21	1790	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
21	4150	1	Food	2	mixed	0	Food18.jpg	1	SixItems
21	2643	1	Objects	2	mixed	0	Objects17.jpg	2	SixItems
22	9897	0	Food	1	uniform	0	Food7.jpg	1	ThreeItems
22	1629	1	Food	2	mixed	0	Food18.jpg	1	ThreeItems
22	1864	1	Objects	2	mixed	0	Objects19.jpg	2	ThreeItems
22	1239	1	Objects	1	uniform	0	Objects4.jpg	2	ThreeItems
22	1601	1	Objects	2	mixed	0	Objects3.jpg	2	ThreeItems
22	1055	1	Food	2	mixed	0	Food4.jpg	1	ThreeItems
22	7016	0	Objects	1	uniform	0	Objects6.jpg	2	ThreeItems
22	922	1	Food	1	uniform	0	Food11.jpg	1	ThreeItems
22	1270	1	Food	2	mixed	0	Food5.jpg	1	ThreeItems
22	1088	1	Objects	1	uniform	0	Objects16.jpg	2	ThreeItems
22	1697	1	Objects	2	mixed	0	Objects20.jpg	2	ThreeItems
22	4733	1	Food	1	uniform	0	Food14.jpg	1	ThreeItems
22	1357	1	Food	2	mixed	0	Food3.jpg	1	ThreeItems
22	3433	1	Objects	2	mixed	0	Objects6.jpg	2	SixItems
22	1275	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
22	1291	1	Food	1	uniform	0	Food5.jpg	1	SixItems
22	3823	1	Objects	1	uniform	0	Objects9.jpg	2	SixItems
22	3465	1	Food	1	uniform	0	Food3.jpg	1	SixItems
22	3996	0	Objects	2	mixed	0	Objects9.jpg	2	SixItems
22	2831	1	Food	2	mixed	0	Food19.jpg	1	SixItems
22	3817	0	Objects	1	uniform	0	Objects14.jpg	2	SixItems
22	1204	1	Food	1	uniform	0	Food18.jpg	1	SixItems
22	7523	0	Objects	2	mixed	0	Objects14.jpg	2	SixItems
22	2036	0	Food	2	mixed	0	Food20.jpg	1	SixItems
22	1272	1	Food	1	uniform	0	Food15.jpg	1	SixItems
22	1308	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
22	1314	1	Objects	1	uniform	0	Objects7.jpg	2	SixItems
22	2080	1	Food	2	mixed	0	Food12.jpg	1	SixItems
22	11062	1	Food	2	mixed	0	Food13.jpg	1	SixItems
22	10730	1	Objects	1	uniform	0	Objects2.jpg	2	SixItems
22	3190	0	Objects	2	mixed	0	Objects13.jpg	2	SixItems
22	17489	0	Food	1	uniform	0	Food4.jpg	1	SixItems
22	872	1	Food	2	mixed	0	Food2.jpg	1	SixItems
22	2258	1	Objects	2	mixed	0	Objects1.jpg	2	SixItems
22	5429	0	Objects	1	uniform	0	Objects18.jpg	2	SixItems
22	5946	0	Food	1	uniform	0	Food10.jpg	1	SixItems
22	2581	0	Food	2	mixed	0	Food1.jpg	1	SixItems
22	11227	0	Objects	1	uniform	0	Objects17.jpg	2	SixItems
22	4563	1	Food	1	uniform	0	Food6.jpg	1	SixItems
22	1431	1	Objects	2	mixed	0	Objects12.jpg	2	SixItems
23	1362	1	Food	2	mixed	0	Food7.jpg	1	ThreeItems
23	1358	1	Objects	1	uniform	0	Objects9.jpg	2	ThreeItems
23	906	1	Food	1	uniform	0	Food14.jpg	1	ThreeItems
23	1202	1	Objects	2	mixed	0	Objects3.jpg	2	ThreeItems
23	921	1	Objects	1	uniform	0	Objects12.jpg	2	ThreeItems
23	2729	0	Food	1	uniform	0	Food13.jpg	1	ThreeItems
23	1121	1	Food	2	mixed	0	Food5.jpg	1	ThreeItems
23	881	1	Objects	2	mixed	0	Objects14.jpg	2	ThreeItems
23	1790	1	Food	2	mixed	0	Food1.jpg	1	ThreeItems
23	820	1	Objects	1	uniform	0	Objects17.jpg	2	ThreeItems
23	970	1	Objects	2	mixed	0	Objects16.jpg	2	ThreeItems
23	1848	1	Food	1	uniform	0	Food9.jpg	1	ThreeItems
23	2639	1	Food	1	uniform	0	Food4.jpg	1	SixItems
23	1543	1	Objects	1	uniform	0	Objects5.jpg	2	SixItems
23	1842	1	Food	2	mixed	0	Food9.jpg	1	SixItems
23	2316	1	Objects	2	mixed	0	Objects17.jpg	2	SixItems
23	1155	1	Food	2	mixed	0	Food11.jpg	1	SixItems
23	1454	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
23	3025	1	Objects	1	uniform	0	Objects18.jpg	2	SixItems
23	1196	1	Food	1	uniform	0	Food2.jpg	1	SixItems
23	1730	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
23	1119	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
23	2318	1	Food	1	uniform	0	Food18.jpg	1	SixItems
23	1138	1	Food	2	mixed	0	Food16.jpg	1	SixItems
23	888	1	Food	1	uniform	0	Food20.jpg	1	SixItems
23	2027	1	Objects	2	mixed	0	Objects20.jpg	2	SixItems
23	1906	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
23	1022	1	Food	2	mixed	0	Food8.jpg	1	SixItems
23	2138	1	Food	1	uniform	0	Food19.jpg	1	SixItems
23	2028	1	Food	2	mixed	0	Food14.jpg	1	SixItems
23	1136	1	Objects	2	mixed	0	Objects11.jpg	2	SixItems
23	1303	1	Objects	1	uniform	0	Objects6.jpg	2	SixItems
23	1196	1	Food	2	mixed	0	Food15.jpg	1	SixItems
23	2435	1	Objects	2	mixed	0	Objects12.jpg	2	SixItems
23	2300	1	Objects	1	uniform	0	Objects4.jpg	2	SixItems
23	2323	1	Food	1	uniform	0	Food12.jpg	1	SixItems
23	1728	1	Objects	1	uniform	0	Objects15.jpg	2	SixItems
23	1201	1	Objects	2	mixed	0	Objects10.jpg	2	SixItems
23	938	0	Food	2	mixed	0	Food12.jpg	1	SixItems
23	2513	1	Food	1	uniform	0	Food8.jpg	1	SixItems
23	1211	1	Food	2	mixed	0	Food20.jpg	1	SixItems
23	2043	1	Food	1	uniform	0	Food1.jpg	1	SixItems
23	1572	1	Objects	2	mixed	0	Objects15.jpg	2	SixItems
23	1276	1	Objects	1	uniform	0	Objects2.jpg	2	SixItems
23	905	1	Food	2	mixed	0	Food4.jpg	1	SixItems
23	1003	1	Objects	1	uniform	0	Objects11.jpg	2	SixItems
23	2053	1	Objects	2	mixed	0	Objects7.jpg	2	SixItems
24	3311	0	Objects	1	uniform	0	Objects2.jpg	2	ThreeItems
24	3526	1	Objects	2	mixed	0	Objects3.jpg	2	ThreeItems
24	3088	1	Food	1	uniform	0	Food3.jpg	1	ThreeItems
24	5510	1	Food	2	mixed	0	Food9.jpg	1	ThreeItems
24	2462	1	Food	2	mixed	0	Food15.jpg	1	ThreeItems
24	1566	1	Objects	2	mixed	0	Objects1.jpg	2	ThreeItems
24	2708	1	Objects	1	uniform	0	Objects18.jpg	2	ThreeItems
24	1695	1	Food	1	uniform	0	Food6.jpg	1	ThreeItems
24	1139	0	Objects	2	mixed	0	Objects10.jpg	2	ThreeItems
24	1949	1	Food	2	mixed	0	Food2.jpg	1	ThreeItems
24	933	1	Objects	1	uniform	0	Objects5.jpg	2	ThreeItems
24	3335	0	Food	1	uniform	0	Food2.jpg	1	ThreeItems
24	1882	1	Food	1	uniform	0	Food9.jpg	1	ThreeItems
24	1747	1	Food	2	mixed	0	Food3.jpg	1	ThreeItems
24	1335	1	Objects	1	uniform	0	Objects10.jpg	2	SixItems
24	1499	1	Objects	2	mixed	0	Objects6.jpg	2	SixItems
24	841	1	Objects	1	uniform	0	Objects17.jpg	2	SixItems
24	4816	1	Food	1	uniform	0	Food7.jpg	1	SixItems
24	8239	0	Objects	2	mixed	0	Objects15.jpg	2	SixItems
24	1945	1	Food	2	mixed	0	Food10.jpg	1	SixItems
24	5112	1	Food	2	mixed	0	Food4.jpg	1	SixItems
24	2421	0	Food	1	uniform	0	Food20.jpg	1	SixItems
24	3099	0	Objects	1	uniform	0	Objects6.jpg	2	SixItems
24	1652	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
25	2554	1	Objects	1	uniform	0	Objects13.jpg	2	ThreeItems
25	3895	1	Objects	2	mixed	0	Objects6.jpg	2	ThreeItems
25	1331	1	Food	2	mixed	0	Food19.jpg	1	ThreeItems
25	1565	1	Food	1	uniform	0	Food7.jpg	1	ThreeItems
25	1959	1	Objects	2	mixed	0	Objects3.jpg	2	ThreeItems
25	1394	1	Objects	1	uniform	0	Objects1.jpg	2	ThreeItems
25	3013	1	Food	2	mixed	0	Food6.jpg	1	ThreeItems
25	2553	1	Food	1	uniform	0	Food2.jpg	1	ThreeItems
25	1500	1	Objects	2	mixed	0	Objects20.jpg	2	ThreeItems
25	3641	1	Food	2	mixed	0	Food4.jpg	1	ThreeItems
25	1872	1	Food	1	uniform	0	Food4.jpg	1	ThreeItems
25	1893	1	Objects	1	uniform	0	Objects6.jpg	2	SixItems
25	1675	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
25	2358	1	Food	2	mixed	0	Food3.jpg	1	SixItems
25	2011	1	Food	1	uniform	0	Food18.jpg	1	SixItems
25	5156	0	Objects	1	uniform	0	Objects15.jpg	2	SixItems
25	2029	0	Food	1	uniform	0	Food11.jpg	1	SixItems
25	5146	1	Food	2	mixed	0	Food12.jpg	1	SixItems
25	2473	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
25	4213	0	Objects	2	mixed	0	Objects16.jpg	2	SixItems
25	3090	0	Objects	2	mixed	0	Objects15.jpg	2	SixItems
25	1674	1	Objects	1	uniform	0	Objects17.jpg	2	SixItems
25	2588	0	Food	1	uniform	0	Food17.jpg	1	SixItems
25	2163	0	Food	2	mixed	0	Food14.jpg	1	SixItems
25	3689	1	Objects	1	uniform	0	Objects4.jpg	2	SixItems
25	3066	0	Food	1	uniform	0	Food9.jpg	1	SixItems
25	3027	0	Food	2	mixed	0	Food5.jpg	1	SixItems
25	4048	0	Objects	2	mixed	0	Objects13.jpg	2	SixItems
25	3891	1	Food	1	uniform	0	Food13.jpg	1	SixItems
25	2102	1	Objects	2	mixed	0	Objects18.jpg	2	SixItems
25	3729	1	Food	2	mixed	0	Food11.jpg	1	SixItems
25	5049	1	Objects	1	uniform	0	Objects2.jpg	2	SixItems
25	2883	1	Food	1	uniform	0	Food10.jpg	1	SixItems
25	10732	0	Food	2	mixed	0	Food10.jpg	1	SixItems
25	2247	1	Objects	1	uniform	0	Objects10.jpg	2	SixItems
25	1707	1	Objects	2	mixed	0	Objects7.jpg	2	SixItems
25	1618	1	Objects	1	uniform	0	Objects7.jpg	2	SixItems
25	3010	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
25	1183	0	Food	2	mixed	0	Food17.jpg	1	SixItems
25	5152	0	Food	1	uniform	0	Food8.jpg	1	SixItems
25	4959	1	Food	2	mixed	0	Food2.jpg	1	SixItems
25	9909	0	Food	1	uniform	0	Food20.jpg	1	SixItems
25	7507	1	Objects	1	uniform	0	Objects19.jpg	2	SixItems
25	11035	1	Objects	2	mixed	0	Objects11.jpg	2	SixItems
25	2356	1	Objects	2	mixed	0	Objects5.jpg	2	SixItems
25	4799	0	Food	2	mixed	0	Food7.jpg	1	SixItems
25	4563	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
25	8326	1	Food	1	uniform	0	Food1.jpg	1	SixItems
25	5292	0	Food	2	mixed	0	Food15.jpg	1	SixItems
25	2998	0	Food	1	uniform	0	Food16.jpg	1	SixItems
25	1929	1	Objects	1	uniform	0	Objects14.jpg	2	SixItems
25	5979	1	Objects	2	mixed	0	Objects2.jpg	2	SixItems
25	6615	0	Objects	2	mixed	0	Objects19.jpg	2	SixItems
25	1965	1	Objects	1	uniform	0	Objects5.jpg	2	SixItems
25	1752	1	Food	1	uniform	0	Food3.jpg	1	SixItems
25	3691	0	Food	2	mixed	0	Food20.jpg	1	SixItems
25	4776	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
25	2247	1	Food	1	uniform	0	Food12.jpg	1	SixItems
25	1407	1	Food	2	mixed	0	Food16.jpg	1	SixItems
25	3519	1	Objects	2	mixed	0	Objects9.jpg	2	SixItems
25	5405	1	Objects	1	uniform	0	Objects16.jpg	2	SixItems
25	9591	0	Food	2	mixed	0	Food1.jpg	1	SixItems
25	4710	0	Food	1	uniform	0	Food19.jpg	1	SixItems
25	2451	1	Objects	2	mixed	0	Objects1.jpg	2	SixItems
25	5869	1	Objects	2	mixed	0	Objects17.jpg	2	SixItems
25	4210	1	Food	1	uniform	0	Food14.jpg	1	SixItems
25	1652	0	Food	2	mixed	0	Food9.jpg	1	SixItems
25	2099	1	Objects	1	uniform	0	Objects12.jpg	2	SixItems
25	2622	1	Food	2	mixed	0	Food18.jpg	1	SixItems
25	3132	1	Objects	1	uniform	0	Objects9.jpg	2	SixItems
25	4875	0	Food	1	uniform	0	Food15.jpg	1	SixItems
25	4172	0	Objects	2	mixed	0	Objects12.jpg	2	SixItems
25	1985	0	Food	1	uniform	0	Food6.jpg	1	SixItems
25	6418	0	Food	2	mixed	0	Food8.jpg	1	SixItems
25	2963	1	Objects	2	mixed	0	Objects14.jpg	2	SixItems
25	7898	0	Objects	1	uniform	0	Objects11.jpg	2	SixItems
26	1939	1	Objects	1	uniform	0	Objects9.jpg	2	ThreeItems
26	922	1	Food	2	mixed	0	Food13.jpg	1	ThreeItems
26	872	1	Food	1	uniform	0	Food9.jpg	1	ThreeItems
26	1438	1	Objects	2	mixed	0	Objects15.jpg	2	ThreeItems
26	1073	1	Food	1	uniform	0	Food20.jpg	1	ThreeItems
26	1505	1	Objects	2	mixed	0	Objects19.jpg	2	ThreeItems
26	1654	1	Objects	1	uniform	0	Objects3.jpg	2	ThreeItems
26	806	1	Food	2	mixed	0	Food5.jpg	1	ThreeItems
26	785	1	Objects	1	uniform	0	Objects1.jpg	2	ThreeItems
26	1305	1	Objects	2	mixed	0	Objects10.jpg	2	ThreeItems
26	2673	1	Food	2	mixed	0	Food14.jpg	1	ThreeItems
26	1647	1	Food	1	uniform	0	Food16.jpg	1	SixItems
26	1478	1	Food	1	uniform	0	Food17.jpg	1	SixItems
26	2460	1	Food	2	mixed	0	Food1.jpg	1	SixItems
26	6754	0	Objects	2	mixed	0	Objects5.jpg	2	SixItems
26	1112	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
26	13160	0	Food	1	uniform	0	Food5.jpg	1	SixItems
26	1089	1	Objects	2	mixed	0	Objects11.jpg	2	SixItems
26	10660	0	Food	2	mixed	0	Food7.jpg	1	SixItems
26	9020	1	Objects	1	uniform	0	Objects16.jpg	2	SixItems
26	872	1	Food	1	uniform	0	Food18.jpg	1	SixItems
26	3778	1	Objects	1	uniform	0	Objects5.jpg	2	SixItems
26	1121	1	Food	2	mixed	0	Food19.jpg	1	SixItems
26	2296	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
26	2264	1	Objects	2	mixed	0	Objects14.jpg	2	SixItems
26	3827	1	Food	1	uniform	0	Food15.jpg	1	SixItems
26	1744	1	Objects	1	uniform	0	Objects7.jpg	2	SixItems
26	1006	1	Food	2	mixed	0	Food15.jpg	1	SixItems
26	1823	1	Food	2	mixed	0	Food16.jpg	1	SixItems
26	1690	1	Objects	2	mixed	0	Objects18.jpg	2	SixItems
26	2723	1	Food	1	uniform	0	Food11.jpg	1	SixItems
26	2896	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
