sub	RT	condition	conditionName	correct	category	repeatDist	conditionCheck	categoryNum	phase	test
23	1498	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	1773	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	1716	1	uniform	1	BigFam	0	1	1	SixItems	6
23	1880	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	12303	2	mixed	1	BigFam	0	2	1	SixItems	6
23	937	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	4609	1	uniform	1	BigFam	0	1	1	SixItems	6
23	2074	2	mixed	1	BigFam	0	2	1	SixItems	6
23	1923	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	102	1	uniform	0	BigFam	0	1	1	SixItems	6
23	1612	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	1554	2	mixed	1	BigFam	0	2	1	SixItems	6
23	1557	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	2648	2	mixed	1	BigFam	0	2	1	SixItems	6
23	1351	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	2391	1	uniform	1	BigFam	0	1	1	SixItems	6
23	6578	2	mixed	0	SmallFam	0	2	2	SixItems	6
23	4396	1	uniform	1	BigFam	0	1	1	SixItems	6
23	2112	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	1064	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	1056	2	mixed	1	BigFam	0	2	1	SixItems	6
23	1990	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	4851	2	mixed	0	BigFam	0	2	1	SixItems	6
24	2154	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
24	1322	2	mixed	0	BigFam	0	2	1	ThreeItems	3
24	3231	1	uniform	1	BigFam	0	1	1	ThreeItems	3
24	1686	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
24	1572	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
24	1517	1	uniform	0	BigFam	0	1	1	ThreeItems	3
24	4439	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
24	16310	2	mixed	1	BigFam	0	2	1	ThreeItems	3
24	9505	1	uniform	1	BigFam	0	1	1	ThreeItems	3
24	13171	2	mixed	1	BigFam	0	2	1	ThreeItems	3
24	1505	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
24	3070	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
24	4643	1	uniform	0	BigFam	0	1	1	ThreeItems	3
24	4072	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
24	3252	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
24	2518	2	mixed	1	BigFam	0	2	1	SixItems	6
24	3395	1	uniform	1	SmallFam	0	1	2	SixItems	6
24	2294	1	uniform	1	BigFam	0	1	1	SixItems	6
24	4572	2	mixed	0	SmallFam	0	2	2	SixItems	6
24	3143	2	mixed	1	BigFam	0	2	1	SixItems	6
24	1464	2	mixed	1	BigFam	0	2	1	SixItems	6
24	4381	1	uniform	0	SmallFam	0	1	2	SixItems	6
24	3361	1	uniform	0	BigFam	0	1	1	SixItems	6
24	4816	2	mixed	0	SmallFam	0	2	2	SixItems	6
24	1415	1	uniform	0	BigFam	0	1	1	SixItems	6
24	1352	2	mixed	0	SmallFam	0	2	2	SixItems	6
24	3401	1	uniform	0	SmallFam	0	1	2	SixItems	6
24	3794	2	mixed	0	BigFam	0	2	1	SixItems	6
24	7076	2	mixed	0	BigFam	0	2	1	SixItems	6
25	3027	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
25	1409	1	uniform	1	BigFam	0	1	1	ThreeItems	3
25	1503	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
25	1077	2	mixed	1	BigFam	0	2	1	ThreeItems	3
25	1181	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
25	848	2	mixed	1	BigFam	0	2	1	ThreeItems	3
25	1231	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
25	955	1	uniform	1	BigFam	0	1	1	ThreeItems	3
25	898	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
25	1739	2	mixed	1	BigFam	0	2	1	ThreeItems	3
25	1210	1	uniform	1	BigFam	0	1	1	ThreeItems	3
25	2588	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	1461	1	uniform	0	BigFam	0	1	1	SixItems	6
25	3973	1	uniform	0	SmallFam	0	1	2	SixItems	6
25	1016	2	mixed	1	BigFam	0	2	1	SixItems	6
25	4072	2	mixed	0	SmallFam	0	2	2	SixItems	6
25	1669	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	730	1	uniform	1	BigFam	0	1	1	SixItems	6
25	1525	2	mixed	1	BigFam	0	2	1	SixItems	6
25	1615	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	1029	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	1155	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	1959	2	mixed	0	BigFam	0	2	1	SixItems	6
25	1700	1	uniform	1	BigFam	0	1	1	SixItems	6
25	3004	1	uniform	0	SmallFam	0	1	2	SixItems	6
25	1974	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	897	1	uniform	1	BigFam	0	1	1	SixItems	6
25	3721	2	mixed	0	BigFam	0	2	1	SixItems	6
25	1780	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	892	1	uniform	0	BigFam	0	1	1	SixItems	6
25	3486	2	mixed	0	BigFam	0	2	1	SixItems	6
25	1032	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	3581	1	uniform	1	BigFam	0	1	1	SixItems	6
25	1424	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	1378	2	mixed	0	BigFam	0	2	1	SixItems	6
25	6173	1	uniform	0	SmallFam	0	1	2	SixItems	6
25	2306	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	955	2	mixed	1	BigFam	0	2	1	SixItems	6
25	847	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	2360	1	uniform	1	BigFam	0	1	1	SixItems	6
25	2444	1	uniform	1	BigFam	0	1	1	SixItems	6
25	1983	2	mixed	1	BigFam	0	2	1	SixItems	6
25	2291	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	878	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	1443	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	1767	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	972	2	mixed	0	BigFam	0	2	1	SixItems	6
25	1936	1	uniform	0	BigFam	0	1	1	SixItems	6
25	2467	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	1700	2	mixed	1	BigFam	0	2	1	SixItems	6
25	2114	1	uniform	0	BigFam	0	1	1	SixItems	6
25	898	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	2207	1	uniform	0	BigFam	0	1	1	SixItems	6
25	2674	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	1388	2	mixed	0	BigFam	0	2	1	SixItems	6
25	1081	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	1779	2	mixed	1	BigFam	0	2	1	SixItems	6
25	2539	1	uniform	1	BigFam	0	1	1	SixItems	6
25	2695	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	1802	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	1496	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	10440	2	mixed	0	BigFam	0	2	1	SixItems	6
25	2945	1	uniform	1	BigFam	0	1	1	SixItems	6
25	847	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	2025	1	uniform	1	BigFam	0	1	1	SixItems	6
25	16392	2	mixed	0	SmallFam	0	2	2	SixItems	6
25	1464	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	2759	2	mixed	0	BigFam	0	2	1	SixItems	6
25	2681	1	uniform	1	BigFam	0	1	1	SixItems	6
25	1147	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	1728	2	mixed	1	BigFam	0	2	1	SixItems	6
25	1594	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	2538	1	uniform	1	BigFam	0	1	1	SixItems	6
25	1131	2	mixed	1	BigFam	0	2	1	SixItems	6
25	3008	2	mixed	1	SmallFam	0	2	2	SixItems	6
25	1746	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	2285	2	mixed	1	BigFam	0	2	1	SixItems	6
25	1028	1	uniform	1	BigFam	0	1	1	SixItems	6
25	1852	1	uniform	1	SmallFam	0	1	2	SixItems	6
25	2483	2	mixed	1	SmallFam	0	2	2	SixItems	6
26	3118	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
26	3484	1	uniform	1	BigFam	0	1	1	ThreeItems	3
26	1015	2	mixed	1	BigFam	0	2	1	ThreeItems	3
26	15592	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
26	1307	2	mixed	1	BigFam	0	2	1	ThreeItems	3
26	7377	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
26	1821	1	uniform	1	BigFam	0	1	1	ThreeItems	3
26	1730	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
26	1513	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
26	1896	2	mixed	1	BigFam	0	2	1	ThreeItems	3
26	1416	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
26	5744	1	uniform	1	BigFam	0	1	1	SixItems	6
26	1222	1	uniform	1	BigFam	0	1	1	SixItems	6
26	12529	2	mixed	0	SmallFam	0	2	2	SixItems	6
26	2013	1	uniform	1	SmallFam	0	1	2	SixItems	6
26	3839	2	mixed	1	BigFam	0	2	1	SixItems	6
26	1318	1	uniform	1	SmallFam	0	1	2	SixItems	6
26	1622	2	mixed	1	SmallFam	0	2	2	SixItems	6
26	1530	2	mixed	1	BigFam	0	2	1	SixItems	6
26	1306	1	uniform	1	BigFam	0	1	1	SixItems	6
26	2105	2	mixed	1	BigFam	0	2	1	SixItems	6
26	1503	2	mixed	1	SmallFam	0	2	2	SixItems	6
26	1170	1	uniform	1	SmallFam	0	1	2	SixItems	6
26	3228	1	uniform	1	BigFam	0	1	1	SixItems	6
26	1383	2	mixed	1	SmallFam	0	2	2	SixItems	6
26	1251	1	uniform	1	SmallFam	0	1	2	SixItems	6
26	1804	1	uniform	1	BigFam	0	1	1	SixItems	6
26	4401	2	mixed	0	BigFam	0	2	1	SixItems	6
26	4662	2	mixed	1	SmallFam	0	2	2	SixItems	6
26	4323	2	mixed	1	BigFam	0	2	1	SixItems	6
26	2207	1	uniform	1	SmallFam	0	1	2	SixItems	6
26	2829	1	uniform	0	BigFam	0	1	1	SixItems	6
26	1790	2	mixed	1	BigFam	0	2	1	SixItems	6
26	2053	2	mixed	1	SmallFam	0	2	2	SixItems	6
26	2313	1	uniform	1	BigFam	0	1	1	SixItems	6
26	1464	1	uniform	0	SmallFam	0	1	2	SixItems	6
26	6440	1	uniform	1	SmallFam	0	1	2	SixItems	6
26	1593	1	uniform	1	BigFam	0	1	1	SixItems	6
26	3322	2	mixed	1	SmallFam	0	2	2	SixItems	6
26	3079	2	mixed	1	BigFam	0	2	1	SixItems	6
26	1204	2	mixed	0	SmallFam	0	2	2	SixItems	6
26	1291	2	mixed	0	BigFam	0	2	1	SixItems	6
26	2894	1	uniform	0	SmallFam	0	1	2	SixItems	6
26	3519	1	uniform	1	BigFam	0	1	1	SixItems	6
26	4745	2	mixed	0	SmallFam	0	2	2	SixItems	6
26	1701	2	mixed	1	BigFam	0	2	1	SixItems	6
26	1960	1	uniform	1	BigFam	0	1	1	SixItems	6
26	9224	1	uniform	0	SmallFam	0	1	2	SixItems	6
26	2736	1	uniform	1	BigFam	0	1	1	SixItems	6
26	3583	2	mixed	0	BigFam	0	2	1	SixItems	6
27	9269	1	uniform	1	BigFam	0	1	1	ThreeItems	3
27	3732	2	mixed	1	BigFam	0	2	1	ThreeItems	3
27	6113	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
27	3739	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
27	1762	1	uniform	1	BigFam	0	1	1	ThreeItems	3
27	3322	2	mixed	1	BigFam	0	2	1	ThreeItems	3
27	1870	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
27	3910	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
27	2116	2	mixed	1	BigFam	0	2	1	ThreeItems	3
27	6110	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
27	1785	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
27	3752	1	uniform	1	BigFam	0	1	1	SixItems	6
27	2412	1	uniform	1	BigFam	0	1	1	SixItems	6
27	3052	2	mixed	1	BigFam	0	2	1	SixItems	6
27	4016	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	5865	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	1713	1	uniform	1	BigFam	0	1	1	SixItems	6
27	1221	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	7866	2	mixed	1	BigFam	0	2	1	SixItems	6
27	1830	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	1683	1	uniform	1	BigFam	0	1	1	SixItems	6
27	1841	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	2092	2	mixed	1	BigFam	0	2	1	SixItems	6
27	1343	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	4688	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	4875	1	uniform	1	BigFam	0	1	1	SixItems	6
27	2485	2	mixed	1	BigFam	0	2	1	SixItems	6
27	1397	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	1230	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	5655	2	mixed	0	SmallFam	0	2	2	SixItems	6
27	3111	1	uniform	1	BigFam	0	1	1	SixItems	6
27	1654	2	mixed	1	BigFam	0	2	1	SixItems	6
27	7927	1	uniform	1	BigFam	0	1	1	SixItems	6
27	1874	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	1468	2	mixed	1	BigFam	0	2	1	SixItems	6
27	1155	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	7106	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	1071	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	4451	2	mixed	0	BigFam	0	2	1	SixItems	6
27	3202	1	uniform	0	BigFam	0	1	1	SixItems	6
27	2380	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	2233	1	uniform	1	BigFam	0	1	1	SixItems	6
27	1745	2	mixed	1	BigFam	0	2	1	SixItems	6
27	1353	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	4902	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	1218	2	mixed	1	BigFam	0	2	1	SixItems	6
27	4985	1	uniform	0	BigFam	0	1	1	SixItems	6
27	1990	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	821	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	3813	2	mixed	0	BigFam	0	2	1	SixItems	6
27	11466	1	uniform	0	SmallFam	0	1	2	SixItems	6
27	1925	1	uniform	1	BigFam	0	1	1	SixItems	6
27	2946	2	mixed	1	BigFam	0	2	1	SixItems	6
27	7312	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	791	1	uniform	0	SmallFam	0	1	2	SixItems	6
27	8008	1	uniform	0	BigFam	0	1	1	SixItems	6
27	1460	2	mixed	1	BigFam	0	2	1	SixItems	6
27	4800	1	uniform	0	BigFam	0	1	1	SixItems	6
27	1711	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	2342	1	uniform	0	SmallFam	0	1	2	SixItems	6
27	973	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	1920	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	1466	2	mixed	1	BigFam	0	2	1	SixItems	6
27	4246	1	uniform	0	BigFam	0	1	1	SixItems	6
27	2663	2	mixed	1	SmallFam	0	2	2	SixItems	6
27	3405	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	4275	2	mixed	1	BigFam	0	2	1	SixItems	6
27	9551	1	uniform	1	BigFam	0	1	1	SixItems	6
27	937	1	uniform	1	SmallFam	0	1	2	SixItems	6
27	1298	1	uniform	1	BigFam	0	1	1	SixItems	6
27	4532	2	mixed	1	BigFam	0	2	1	SixItems	6
28	2652	2	mixed	1	BigFam	0	2	1	ThreeItems	3
28	1298	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
28	1555	1	uniform	1	BigFam	0	1	1	ThreeItems	3
28	2336	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
28	2741	1	uniform	1	BigFam	0	1	1	ThreeItems	3
28	1871	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
28	4932	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
28	2056	2	mixed	1	BigFam	0	2	1	ThreeItems	3
28	1056	2	mixed	1	BigFam	0	2	1	ThreeItems	3
28	1476	1	uniform	1	BigFam	0	1	1	ThreeItems	3
28	1354	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
28	2374	1	uniform	1	SmallFam	0	1	2	SixItems	6
28	3108	2	mixed	1	BigFam	0	2	1	SixItems	6
28	2216	1	uniform	1	SmallFam	0	1	2	SixItems	6
28	1532	2	mixed	1	SmallFam	0	2	2	SixItems	6
28	5247	1	uniform	1	BigFam	0	1	1	SixItems	6
28	2082	1	uniform	1	BigFam	0	1	1	SixItems	6
28	2496	2	mixed	1	BigFam	0	2	1	SixItems	6
28	2192	1	uniform	1	SmallFam	0	1	2	SixItems	6
28	3242	2	mixed	1	SmallFam	0	2	2	SixItems	6
28	1947	1	uniform	1	BigFam	0	1	1	SixItems	6
28	2452	1	uniform	0	SmallFam	0	1	2	SixItems	6
28	1297	2	mixed	1	BigFam	0	2	1	SixItems	6
28	4711	2	mixed	0	SmallFam	0	2	2	SixItems	6
28	1774	2	mixed	0	BigFam	0	2	1	SixItems	6
28	3400	2	mixed	0	SmallFam	0	2	2	SixItems	6
28	1589	1	uniform	1	BigFam	0	1	1	SixItems	6
28	2632	1	uniform	1	SmallFam	0	1	2	SixItems	6
28	6708	1	uniform	0	BigFam	0	1	1	SixItems	6
28	2249	2	mixed	1	BigFam	0	2	1	SixItems	6
28	3653	2	mixed	0	SmallFam	0	2	2	SixItems	6
28	1237	1	uniform	1	SmallFam	0	1	2	SixItems	6
28	1320	2	mixed	1	BigFam	0	2	1	SixItems	6
28	2088	1	uniform	1	SmallFam	0	1	2	SixItems	6
28	2256	1	uniform	0	BigFam	0	1	1	SixItems	6
28	1275	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	1967	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
29	1573	1	uniform	1	BigFam	0	1	1	ThreeItems	3
29	871	2	mixed	1	BigFam	0	2	1	ThreeItems	3
29	1155	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
29	856	1	uniform	1	BigFam	0	1	1	ThreeItems	3
29	1052	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
29	822	2	mixed	1	BigFam	0	2	1	ThreeItems	3
29	881	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
29	802	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
29	1038	2	mixed	1	BigFam	0	2	1	ThreeItems	3
29	805	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
29	2405	1	uniform	1	BigFam	0	1	1	SixItems	6
29	895	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	2183	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	1886	2	mixed	1	BigFam	0	2	1	SixItems	6
29	3096	1	uniform	1	BigFam	0	1	1	SixItems	6
29	1334	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	1004	1	uniform	1	BigFam	0	1	1	SixItems	6
29	1677	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	3516	2	mixed	0	BigFam	0	2	1	SixItems	6
29	5627	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	1202	2	mixed	1	BigFam	0	2	1	SixItems	6
29	2418	1	uniform	1	BigFam	0	1	1	SixItems	6
29	2143	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	1318	1	uniform	1	BigFam	0	1	1	SixItems	6
29	4102	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	1245	2	mixed	1	BigFam	0	2	1	SixItems	6
29	1416	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	855	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	1644	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	1503	1	uniform	1	BigFam	0	1	1	SixItems	6
29	1712	2	mixed	1	BigFam	0	2	1	SixItems	6
29	630	2	mixed	1	BigFam	0	2	1	SixItems	6
29	1241	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	2403	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	1795	1	uniform	1	BigFam	0	1	1	SixItems	6
29	1068	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	3175	2	mixed	0	BigFam	0	2	1	SixItems	6
29	1115	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	1039	1	uniform	1	BigFam	0	1	1	SixItems	6
29	1083	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	1203	1	uniform	1	BigFam	0	1	1	SixItems	6
29	2142	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	1242	2	mixed	1	BigFam	0	2	1	SixItems	6
29	2591	1	uniform	1	SmallFam	0	1	2	SixItems	6
29	2586	1	uniform	0	BigFam	0	1	1	SixItems	6
29	1393	2	mixed	1	BigFam	0	2	1	SixItems	6
29	4660	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	2206	2	mixed	1	BigFam	0	2	1	SixItems	6
29	1155	2	mixed	1	SmallFam	0	2	2	SixItems	6
29	1619	1	uniform	0	BigFam	0	1	1	SixItems	6
29	971	1	uniform	1	SmallFam	0	1	2	SixItems	6
30	5962	2	mixed	1	BigFam	0	2	1	ThreeItems	3
30	12509	1	uniform	1	BigFam	0	1	1	ThreeItems	3
30	9127	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
30	6477	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
30	12694	2	mixed	1	BigFam	0	2	1	ThreeItems	3
30	4874	1	uniform	1	BigFam	0	1	1	ThreeItems	3
30	4114	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
30	4006	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
30	1969	1	uniform	1	BigFam	0	1	1	ThreeItems	3
30	2098	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
30	1454	2	mixed	1	BigFam	0	2	1	ThreeItems	3
30	3739	2	mixed	1	SmallFam	0	2	2	SixItems	6
30	3015	1	uniform	1	SmallFam	0	1	2	SixItems	6
30	4453	2	mixed	1	BigFam	0	2	1	SixItems	6
30	1399	1	uniform	1	BigFam	0	1	1	SixItems	6
30	1038	2	mixed	1	SmallFam	0	2	2	SixItems	6
30	1006	2	mixed	1	SmallFam	0	2	2	SixItems	6
30	2765	2	mixed	1	BigFam	0	2	1	SixItems	6
30	2715	1	uniform	1	SmallFam	0	1	2	SixItems	6
30	1139	1	uniform	1	BigFam	0	1	1	SixItems	6
30	1682	2	mixed	1	BigFam	0	2	1	SixItems	6
30	1274	1	uniform	1	SmallFam	0	1	2	SixItems	6
30	2340	1	uniform	1	BigFam	0	1	1	SixItems	6
30	15026	2	mixed	0	SmallFam	0	2	2	SixItems	6
30	10958	1	uniform	0	BigFam	0	1	1	SixItems	6
30	3304	2	mixed	1	BigFam	0	2	1	SixItems	6
30	1068	1	uniform	1	SmallFam	0	1	2	SixItems	6
30	1430	2	mixed	1	SmallFam	0	2	2	SixItems	6
30	3132	2	mixed	1	SmallFam	0	2	2	SixItems	6
30	1516	1	uniform	1	BigFam	0	1	1	SixItems	6
30	14923	2	mixed	0	BigFam	0	2	1	SixItems	6
30	3295	1	uniform	0	SmallFam	0	1	2	SixItems	6
30	2779	2	mixed	1	BigFam	0	2	1	SixItems	6
30	1105	2	mixed	1	SmallFam	0	2	2	SixItems	6
30	1697	1	uniform	1	SmallFam	0	1	2	SixItems	6
30	10293	1	uniform	0	BigFam	0	1	1	SixItems	6
30	2184	1	uniform	1	BigFam	0	1	1	SixItems	6
30	5490	2	mixed	1	BigFam	0	2	1	SixItems	6
30	2671	2	mixed	1	SmallFam	0	2	2	SixItems	6
30	3355	1	uniform	1	SmallFam	0	1	2	SixItems	6
30	2490	2	mixed	0	BigFam	0	2	1	SixItems	6
30	1902	1	uniform	0	BigFam	0	1	1	SixItems	6
30	3336	1	uniform	0	SmallFam	0	1	2	SixItems	6
30	6936	2	mixed	0	SmallFam	0	2	2	SixItems	6
30	5149	1	uniform	1	SmallFam	0	1	2	SixItems	6
30	5685	2	mixed	0	BigFam	0	2	1	SixItems	6
30	5878	2	mixed	0	SmallFam	0	2	2	SixItems	6
30	2092	1	uniform	0	BigFam	0	1	1	SixItems	6
30	2490	2	mixed	0	SmallFam	0	2	2	SixItems	6
31	3100	2	mixed	1	BigFam	0	2	1	ThreeItems	3
31	3492	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
31	2436	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
31	1189	1	uniform	1	BigFam	0	1	1	ThreeItems	3
31	1764	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
31	2725	1	uniform	1	BigFam	0	1	1	ThreeItems	3
31	2400	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
31	2932	2	mixed	1	BigFam	0	2	1	ThreeItems	3
31	2289	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
31	2360	2	mixed	1	BigFam	0	2	1	ThreeItems	3
31	1402	1	uniform	1	BigFam	0	1	1	ThreeItems	3
31	1891	1	uniform	1	SmallFam	0	1	2	SixItems	6
31	2882	2	mixed	1	BigFam	0	2	1	SixItems	6
31	2059	2	mixed	1	SmallFam	0	2	2	SixItems	6
31	2220	1	uniform	1	SmallFam	0	1	2	SixItems	6
31	2900	1	uniform	1	BigFam	0	1	1	SixItems	6
31	2039	2	mixed	1	SmallFam	0	2	2	SixItems	6
31	2811	1	uniform	1	SmallFam	0	1	2	SixItems	6
31	1980	2	mixed	1	BigFam	0	2	1	SixItems	6
31	2765	1	uniform	1	BigFam	0	1	1	SixItems	6
31	1396	1	uniform	1	SmallFam	0	1	2	SixItems	6
31	2574	1	uniform	1	BigFam	0	1	1	SixItems	6
31	3292	2	mixed	0	BigFam	0	2	1	SixItems	6
31	2756	2	mixed	1	SmallFam	0	2	2	SixItems	6
31	2355	1	uniform	1	SmallFam	0	1	2	SixItems	6
31	2788	1	uniform	1	BigFam	0	1	1	SixItems	6
31	3765	2	mixed	0	BigFam	0	2	1	SixItems	6
31	1597	2	mixed	1	SmallFam	0	2	2	SixItems	6
31	1765	2	mixed	1	SmallFam	0	2	2	SixItems	6
31	2685	1	uniform	1	BigFam	0	1	1	SixItems	6
32	2367	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
32	1921	1	uniform	0	BigFam	0	1	1	ThreeItems	3
32	3021	2	mixed	1	BigFam	0	2	1	ThreeItems	3
32	1031	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
32	1746	2	mixed	0	BigFam	0	2	1	ThreeItems	3
32	1005	1	uniform	0	BigFam	0	1	1	ThreeItems	3
32	2930	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
32	3565	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
32	1283	1	uniform	0	BigFam	0	1	1	ThreeItems	3
32	898	2	mixed	0	BigFam	0	2	1	ThreeItems	3
32	1147	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
32	5336	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
32	1122	1	uniform	1	BigFam	0	1	1	ThreeItems	3
32	2415	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
32	3531	2	mixed	1	BigFam	0	2	1	ThreeItems	3
32	1178	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
32	2128	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
